Course Code,Course Title,Credit Hrs,Lecturer Name,Room Name,Day,Time,course_level,Semester,start_time,no_of_students,enrollment
RNSG 101,Nursing and Midwifery Informatics [Sec A] [Jan. Batch],3,R. Amponsah,American High,Wednesday,02:00 PM - 04:30 PM,100,1,02:00 PM,50,50
ENGL 112,Language and Writing Skills II [Sec B] (FOS & SOB),2,C. Pokuaa,Baobab RM1,Monday,10:00 AM - 12:30 PM,100,1,10:00 AM,50,50
