Course Code,Course Title,Credit Hrs,Lecturer Name,Room Name,Day,Time,course_level,Semester,start_time,no_of_students,enrollment
COSC 113,Elements of Programming [Section A],3,abeeb,American High,Thursday,2:00 PM - 4:30 PM,100,2,2:00 PM,30,30
